Arrondissement,Commerces,Culture,Enseignement,Environnement,Qualité de vie,Santé,Sports et loisirs,Sécurité,Transports,Etiquette_GES,Etiquette_DPE,nombre_de_bars,nombre_de_club,Valeur fonciere,Surface reelle bati,Nombre pieces principales,Adresse,prix_m2,Appartement,Maison,lat,long
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,325000.0,24.0,1.0,22 RUE DU POT DE FER 75005,13541.67,1,0,48.842923,2.348343
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,284130.0,21.0,1.0,28 RUE DU CARDINAL LEMOINE 75005,13530.0,1,0,48.847977,2.353023
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,230000.0,17.0,1.0,2 RUE TOURNEFORT 75005,13529.41,1,0,48.844294,2.348012
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,500000.0,37.0,2.0,21 RUE JEAN DE BEAUVAIS 75005,13513.51,1,0,48.848952,2.346627
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,161905.0,12.0,1.0,2 RUE PASCAL 75005,13492.08,1,0,48.839035,2.349802
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,269700.0,20.0,1.0,4 RUE DU FER A MOULIN 75005,13485.0,1,0,48.839578,2.355844
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,525900.0,39.0,1.0,8 RUE LAPLACE 75005,13484.62,1,0,48.847287,2.347722
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,471500.0,35.0,2.0,11 RUE DES FOSSES ST MARCEL 75005,13471.43,1,0,48.838953,2.356224
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,175000.0,13.0,1.0,44 RUE DES BOULANGERS 75005,13461.54,1,0,48.846449,2.352038
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,700000.0,52.0,3.0,24 BD DE PORT-ROYAL 75005,13461.54,1,0,48.837291,2.348853
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1050000.0,78.0,4.0,3 RUE DE L ESTRAPADE 75005,13461.54,1,0,48.844432,2.347835
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1184500.0,88.0,3.0,2 SQ ADANSON 75005,13460.23,1,0,48.839083,2.351318
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,363308.0,27.0,1.0,35 RUE MONGE 75005,13455.85,1,0,48.845958,2.352021
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,390000.0,29.0,2.0,30 RUE GEOFFROY ST HILAIRE 75005,13448.28,1,0,48.840639,2.356292
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,456950.0,34.0,2.0,16 RUE SAINT SEVERIN 75005,13439.71,1,0,48.852379,2.345505
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,510250.0,38.0,2.0,1 RUE VESALE 75005,13427.63,1,0,48.838279,2.353604
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,255000.0,19.0,1.0,2 RUE DES LYONNAIS 75005,13421.05,1,0,48.837967,2.347464
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,550000.0,41.0,3.0,145 BD SAINT MICHEL 75005,13414.63,1,0,48.841054,2.337613
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,550000.0,41.0,2.0,3 RUE PAILLET 75005,13414.63,1,0,48.846619,2.342755
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,469000.0,35.0,2.0,26 RUE DAUBENTON 75005,13400.0,1,0,48.841289,2.353277
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,750000.0,56.0,4.0,13 AV DES GOBELINS 75005,13392.86,1,0,48.837725,2.351527
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,374750.0,28.0,1.0,27 RUE BROCA 75005,13383.93,1,0,48.838154,2.348223
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1337700.0,100.0,5.0,44 RUE POLIVEAU 75005,13377.0,1,0,48.839823,2.356886
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1070000.0,80.0,4.0,18 RUE GAY-LUSSAC 75005,13375.0,1,0,48.845299,2.341393
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,628571.0,47.0,2.0,112 RUE MOUFFETARD 75005,13373.85,1,0,48.840685,2.349616
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,775000.0,58.0,2.0,6 RUE GEOFFROY ST HILAIRE 75005,13362.07,1,0,48.838948,2.356997
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,360750.0,27.0,2.0,19 QUAI SAINT MICHEL 75005,13361.11,1,0,48.853345,2.345464
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,373700.0,28.0,1.0,7 RUE LHOMOND 75005,13346.43,1,0,48.844334,2.345634
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,560000.0,42.0,2.0,41 RUE LACEPEDE 75005,13333.33,1,0,48.844018,2.350869
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,400000.0,30.0,1.0,4 RUE DE VALENCE 75005,13333.33,1,0,48.838277,2.350245
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,160000.0,12.0,1.0,8 RUE MAITRE ALBERT 75005,13333.33,1,0,48.850827,2.349817
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,320000.0,24.0,1.0,21 RUE ROLLIN 75005,13333.33,1,0,48.844731,2.350138
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,320000.0,24.0,2.0,6 RUE THOUIN 75005,13333.33,1,0,48.845108,2.349349
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,280000.0,21.0,1.0,25 RUE DE LA HARPE 75005,13333.33,1,0,48.852262,2.344594
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,200000.0,15.0,1.0,19 RUE PASCAL 75005,13333.33,1,0,48.837897,2.34948
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1170600.0,88.0,4.0,44 RUE DE LA CLEF 75005,13302.27,1,0,48.842509,2.35279
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1330000.0,100.0,6.0,112 RUE MONGE 75005,13300.0,1,0,48.839247,2.350875
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,970000.0,73.0,3.0,7 RUE FUSTEL DE COULANGES 75005,13287.67,1,0,48.839501,2.339368
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,292305.0,22.0,1.0,6 RUE SCIPION 75005,13286.59,1,0,48.838269,2.353899
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,797000.0,60.0,3.0,18 BD SAINT GERMAIN 75005,13283.33,1,0,48.849607,2.353826
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1500000.0,113.0,5.0,5 RUE MONGE 75005,13274.34,1,0,48.849394,2.349629
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,199000.0,15.0,1.0,86 BD SAINT MARCEL 75005,13266.67,1,0,48.837292,2.352774
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,610000.0,46.0,3.0,20 BD DE PORT-ROYAL 75005,13260.87,1,0,48.837244,2.349265
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,464000.0,35.0,2.0,26 RUE DAUBENTON 75005,13257.14,1,0,48.841289,2.353277
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1615000.0,122.0,4.0,5 RUE DANTE 75005,13237.7,1,0,48.851195,2.346758
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1575000.0,119.0,5.0,46 RUE DE LA CLEF 75005,13235.29,1,0,48.842685,2.3528
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,396600.0,30.0,1.0,92 BD SAINT MARCEL 75005,13220.0,1,0,48.837105,2.352188
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,185000.0,14.0,1.0,34 RUE DES BOULANGERS 75005,13214.29,1,0,48.846163,2.352525
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,370000.0,28.0,2.0,40 RUE DE LA MONTGN STE GENEVIEVE 75005,13214.29,1,0,48.847842,2.348465
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,515000.0,39.0,1.0,6 RUE DE L ARBALETE 75005,13205.13,1,0,48.840467,2.349163
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,620000.0,47.0,3.0,25 RUE JUSSIEU 75005,13191.49,1,0,48.846682,2.354047
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,290000.0,22.0,2.0,27 RUE LACEPEDE 75005,13181.82,1,0,48.843842,2.351796
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,263500.0,20.0,1.0,15 RUE TOURNEFORT 75005,13175.0,1,0,48.843727,2.348168
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,710550.0,54.0,3.0,7 RUE PESTALOZZI 75005,13158.33,1,0,48.84205,2.351186
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1250000.0,95.0,3.0,72 RUE CLAUDE BERNARD 75005,13157.89,1,0,48.840466,2.345867
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,421000.0,32.0,2.0,111 RUE MOUFFETARD 75005,13156.25,1,0,48.840624,2.349767
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,460000.0,35.0,2.0,3 RUE SCIPION 75005,13142.86,1,0,48.837919,2.354034
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,630000.0,48.0,2.0,7 RUE BLAINVILLE 75005,13125.0,1,0,48.844446,2.348664
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,420000.0,32.0,1.0,10 SQ ADANSON 75005,13125.0,1,0,48.839275,2.351742
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,525000.0,40.0,2.0,5 PL JUSSIEU 75005,13125.0,1,0,48.845732,2.354955
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,183550.0,14.0,1.0,12 RUE DES CARMES 75005,13110.71,1,0,48.84935,2.347581
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,485000.0,37.0,2.0,9 RUE GEOFFROY ST HILAIRE 75005,13108.11,1,0,48.839105,2.356721
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,498000.0,38.0,2.0,240 RUE SAINT JACQUES 75005,13105.26,1,0,48.844189,2.341847
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,733850.0,56.0,3.0,64 BD DE PORT-ROYAL 75005,13104.46,1,0,48.837871,2.345321
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1297200.0,99.0,4.0,14 RUE LACEPEDE 75005,13103.03,1,0,48.843742,2.353326
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,812000.0,62.0,2.0,22 BD SAINT MARCEL 75005,13096.77,1,0,48.839541,2.35984
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,667500.0,51.0,3.0,122 RUE MOUFFETARD 75005,13088.24,1,0,48.840155,2.349715
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,445000.0,34.0,2.0,1 RUE VESALE 75005,13088.24,1,0,48.838279,2.353604
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,340000.0,26.0,1.0,28 RUE BROCA 75005,13076.92,1,0,48.838259,2.348166
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1202736.0,92.0,3.0,257 RUE SAINT JACQUES 75005,13073.22,1,0,48.842183,2.341429
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,339900.0,26.0,2.0,30 RUE GEOFFROY ST HILAIRE 75005,13073.08,1,0,48.840639,2.356292
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1085000.0,83.0,4.0,282 RUE SAINT JACQUES 75005,13072.29,1,0,48.841628,2.34107
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,366000.0,28.0,2.0,2 RUE DES LYONNAIS 75005,13071.43,1,0,48.837967,2.347464
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,313640.0,24.0,1.0,8 RUE LINNE 75005,13068.33,1,0,48.844446,2.354954
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,575000.0,44.0,3.0,14 RUE FLATTERS 75005,13068.18,1,0,48.838157,2.346125
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,313540.0,24.0,1.0,26 RUE DES BOULANGERS 75005,13064.17,1,0,48.845984,2.352901
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,195900.0,15.0,1.0,11 RUE DE LA CLEF 75005,13060.0,1,0,48.839847,2.353351
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,235000.0,18.0,1.0,2 RUE DESCARTES 75005,13055.56,1,0,48.847229,2.348347
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,300000.0,23.0,1.0,140 RUE MOUFFETARD 75005,13043.48,1,0,48.839509,2.349747
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,300000.0,23.0,1.0,34 RUE MONGE 75005,13043.48,1,0,48.84606,2.351676
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1434600.0,110.0,5.0,3 RUE LINNE 75005,13041.82,1,0,48.843848,2.354716
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,534580.0,41.0,2.0,14 RUE DU POT DE FER 75005,13038.54,1,0,48.843012,2.348761
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,430000.0,33.0,2.0,19 RUE ROLLIN 75005,13030.3,1,0,48.844689,2.350456
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,912000.0,70.0,1.0,287 RUE SAINT JACQUES 75005,13028.57,1,0,48.840103,2.340566
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1524300.0,117.0,4.0,6 RUE TOURNEFORT 75005,13028.21,1,0,48.844108,2.348
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,650000.0,50.0,3.0,3 SQ VERMENOUZE 75005,13000.0,1,0,48.840688,2.349042
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,195000.0,15.0,1.0,25 RUE DES ECOLES 75005,13000.0,1,0,48.848455,2.348712
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,325000.0,25.0,1.0,25 RUE MONGE 75005,13000.0,1,0,48.847327,2.351237
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,2600000.0,200.0,5.0,8 RUE BERTHOLLET 75005,13000.0,1,0,48.839694,2.345796
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,429000.0,33.0,3.0,21 RUE JUSSIEU 75005,13000.0,1,0,48.846508,2.354269
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,143000.0,11.0,1.0,34 RUE MOUFFETARD 75005,13000.0,1,0,48.843944,2.349317
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,585000.0,45.0,2.0,9 RUE DE L HOTEL COLBERT 75005,13000.0,1,0,48.851518,2.348423
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,338000.0,26.0,1.0,7 RUE DES BOULANGERS 75005,13000.0,1,0,48.845867,2.354029
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,260000.0,20.0,1.0,6 RUE SCIPION 75005,13000.0,1,0,48.838269,2.353899
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,182000.0,14.0,2.0,51 RUE GEOFFROY ST HILAIRE 75005,13000.0,1,0,48.842884,2.355217
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,350920.0,27.0,2.0,98 RUE MONGE 75005,12997.04,1,0,48.840658,2.351466
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1350000.0,104.0,3.0,2 RUE LHOMOND 75005,12980.77,1,0,48.8448,2.344972
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,648400.0,50.0,2.0,11 RUE DAUBENTON 75005,12968.0,1,0,48.841308,2.354517
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,414700.0,32.0,2.0,243 RUE SAINT JACQUES 75005,12959.38,1,0,48.842861,2.341456
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,725010.0,56.0,2.0,66 RUE GAY-LUSSAC 75005,12946.61,1,0,48.842059,2.343016
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,258500.0,20.0,1.0,10 RUE DES BOULANGERS 75005,12925.0,1,0,48.845877,2.353874
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,800900.0,62.0,4.0,38 RUE MONGE 75005,12917.74,1,0,48.845812,2.351766
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,865000.0,67.0,2.0,11 RUE GRACIEUSE 75005,12910.45,1,0,48.842316,2.351414
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,387230.0,30.0,1.0,92 BD SAINT MARCEL 75005,12907.67,1,0,48.837105,2.352188
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,400000.0,31.0,2.0,30 RUE LACEPEDE 75005,12903.23,1,0,48.844005,2.351662
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,800000.0,62.0,2.0,112 RUE MOUFFETARD 75005,12903.23,1,0,48.840685,2.349616
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1250000.0,97.0,4.0,90 RUE CLAUDE BERNARD 75005,12886.6,1,0,48.84126,2.343853
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,322000.0,25.0,2.0,83 BD SAINT MICHEL 75005,12880.0,1,0,48.84551,2.340068
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,425000.0,33.0,2.0,13 AV DES GOBELINS 75005,12878.79,1,0,48.837725,2.351527
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,515000.0,40.0,2.0,72 RUE MONGE 75005,12875.0,1,0,48.843366,2.352089
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,360000.0,28.0,1.0,11 RUE DES FOSSES ST MARCEL 75005,12857.14,1,0,48.838953,2.356224
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,810000.0,63.0,2.0,14 RUE DES FOSSES ST JACQUES 75005,12857.14,1,0,48.845588,2.344162
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,90000.0,7.0,1.0,24 RUE DE LA MONTGN STE GENEVIEVE 75005,12857.14,1,0,48.848351,2.348421
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,360000.0,28.0,1.0,8 RUE CENSIER 75005,12857.14,1,0,48.841052,2.355104
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,360000.0,28.0,1.0,7 RUE BLAINVILLE 75005,12857.14,1,0,48.844446,2.348664
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,552500.0,43.0,3.0,7 RUE ROYER-COLLARD 75005,12848.84,1,0,48.845711,2.341987
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,2054871.0,160.0,6.0,137 BD SAINT MICHEL 75005,12842.94,1,0,48.841817,2.338028
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,500290.0,39.0,2.0,18 RUE DES FOSSES ST JACQUES 75005,12827.95,1,0,48.845435,2.344327
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,654000.0,51.0,2.0,14 RUE DOMAT 75005,12823.53,1,0,48.850898,2.346897
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,2306600.0,180.0,5.0,113 BD SAINT MICHEL 75005,12814.44,1,0,48.843323,2.338861
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,410000.0,32.0,2.0,7 RUE SOUFFLOT 75005,12812.5,1,0,48.846568,2.343609
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,410000.0,32.0,1.0,7 RUE PIERRE NICOLE 75005,12812.5,1,0,48.842119,2.34064
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,755000.0,59.0,3.0,11 RUE DU CARDINAL LEMOINE 75005,12796.61,1,0,48.848885,2.354037
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,230000.0,18.0,1.0,111 RUE MOUFFETARD 75005,12777.78,1,0,48.840624,2.349767
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,230000.0,18.0,1.0,7 RUE ROYER-COLLARD 75005,12777.78,1,0,48.845711,2.341987
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,115000.0,9.0,1.0,1 RUE DU VAL DE GRACE 75005,12777.78,1,0,48.840908,2.340562
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,740000.0,58.0,2.0,34 RUE DE LA MONTGN STE GENEVIEVE 75005,12758.62,1,0,48.848044,2.348449
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,370000.0,29.0,2.0,68 BD DE PORT-ROYAL 75005,12758.62,1,0,48.837937,2.345009
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,510000.0,40.0,2.0,3 RUE DE L ECOLE POLYTECHNIQUE 75005,12750.0,1,0,48.847457,2.348062
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,407350.0,32.0,1.0,69 RUE CLAUDE BERNARD 75005,12729.69,1,0,48.840924,2.34412
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,1120000.0,88.0,4.0,1 PL PAUL PAINLEVE 75005,12727.27,1,0,48.850145,2.344574
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,280000.0,22.0,1.0,75 RUE SAINT JACQUES 75005,12727.27,1,0,48.849749,2.345087
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,280000.0,22.0,1.0,39 RUE BUFFON 75005,12727.27,1,0,48.842081,2.359685
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,445000.0,35.0,2.0,6 RUE D ARRAS 75005,12714.29,1,0,48.847451,2.351576
75005,8.33,8.45,8.9,7.29,8.4,8.52,6.95,8.12,8.52,3.428,5.472,31,0.0,762500.0,60.0,3.0,82 BD DE PORT-ROYAL 75005,12708.33,1,0,48.838955,2.340184
